Experiment	Oscilloscope	
1.0898999E+1	-7.0027426E-8
1.0900000E+1	-7.0027298E-8
1.0900999E+1	-7.0027497E-8
1.0901999E+1	-7.0027667E-8
1.0902999E+1	-7.0027589E-8
1.0903999E+1	-7.0027504E-8
1.0904999E+1	-7.0027511E-8
1.0905999E+1	-7.0027390E-8
1.0907000E+1	-7.0027490E-8
1.0907999E+1	-7.0027752E-8
1.0908999E+1	-7.0027568E-8
1.0909999E+1	-7.0027440E-8
1.0910999E+1	-7.0027149E-8
1.0912000E+1	-7.0026900E-8
1.0912999E+1	-7.0027134E-8
1.0914000E+1	-7.0027397E-8
1.0914999E+1	-7.0027440E-8
1.0915999E+1	-7.0027419E-8
1.0916999E+1	-7.0027383E-8
1.0917999E+1	-7.0027355E-8
1.0919000E+1	-7.0027198E-8
1.0919999E+1	-7.0027212E-8
1.0921000E+1	-7.0027099E-8
1.0921999E+1	-7.0027248E-8
1.0922999E+1	-7.0027376E-8
1.0923999E+1	-7.0027276E-8
1.0924999E+1	-7.0027298E-8
1.0926000E+1	-7.0027127E-8
1.0926999E+1	-7.0027035E-8
1.0927999E+1	-7.0027227E-8
1.0928999E+1	-7.0027426E-8
1.0929999E+1	-7.0027454E-8
1.0930999E+1	-7.0027198E-8
1.0931999E+1	-7.0026971E-8
1.0933000E+1	-7.0026857E-8
1.0933999E+1	-7.0026935E-8
1.0934999E+1	-7.0027120E-8
1.0935999E+1	-7.0026864E-8
1.0936999E+1	-7.0026900E-8
1.0937999E+1	-7.0026786E-8
1.0938999E+1	-7.0026687E-8
1.0940000E+1	-7.0026864E-8
1.0940999E+1	-7.0027042E-8
1.0941999E+1	-7.0027227E-8
1.0942999E+1	-7.0027212E-8
1.0943999E+1	-7.0027184E-8
1.0945000E+1	-7.0027077E-8
1.0945999E+1	-7.0026843E-8
1.0947000E+1	-7.0026793E-8
1.0947999E+1	-7.0027042E-8
1.0948999E+1	-7.0027220E-8
1.0949999E+1	-7.0027255E-8
1.0950999E+1	-7.0027134E-8
1.0952000E+1	-7.0027141E-8
1.0952999E+1	-7.0026942E-8
1.0954000E+1	-7.0027070E-8
1.0954999E+1	-7.0027070E-8
1.0955999E+1	-7.0026729E-8
1.0956999E+1	-7.0026680E-8
1.0957999E+1	-7.0026779E-8
1.0959000E+1	-7.0026701E-8
1.0959999E+1	-7.0026715E-8
1.0960999E+1	-7.0026758E-8
1.0961999E+1	-7.0026687E-8
1.0962999E+1	-7.0026708E-8
1.0963999E+1	-7.0026907E-8
1.0964999E+1	-7.0027042E-8
1.0966000E+1	-7.0026829E-8
1.0966999E+1	-7.0026843E-8
1.0967999E+1	-7.0026758E-8
1.0968999E+1	-7.0026765E-8
1.0969999E+1	-7.0026942E-8
1.0971000E+1	-7.0026857E-8
1.0971999E+1	-7.0026545E-8
1.0973000E+1	-7.0026488E-8
1.0973999E+1	-7.0026644E-8
1.0974999E+1	-7.0026715E-8
1.0975999E+1	-7.0026573E-8
1.0976999E+1	-7.0026545E-8
1.0978000E+1	-7.0026474E-8
1.0978999E+1	-7.0026566E-8
1.0980000E+1	-7.0026488E-8
1.0980999E+1	-7.0026644E-8
1.0981999E+1	-7.0026871E-8
1.0982999E+1	-7.0026807E-8
1.0983999E+1	-7.0026800E-8
1.0985000E+1	-7.0026644E-8
1.0985999E+1	-7.0026594E-8
1.0987000E+1	-7.0026736E-8
1.0987999E+1	-7.0026957E-8
1.0988999E+1	-7.0026871E-8
1.0989999E+1	-7.0026786E-8
1.0990999E+1	-7.0026914E-8
1.0992000E+1	-7.0026687E-8
1.0992999E+1	-7.0026616E-8
1.0993999E+1	-7.0026886E-8
1.0994999E+1	-7.0026964E-8
1.0995999E+1	-7.0027021E-8
1.0996999E+1	-7.0026900E-8
1.0997999E+1	-7.0026886E-8
1.0999000E+1	-7.0027028E-8
1.0999999E+1	-7.0026928E-8
1.1000999E+1	-7.0026900E-8
1.1001999E+1	-7.0026942E-8
1.1002999E+1	-7.0026857E-8
1.1004000E+1	-7.0026907E-8
1.1004999E+1	-7.0027056E-8
1.1006000E+1	-7.0027042E-8
1.1006999E+1	-7.0026786E-8
1.1007999E+1	-7.0027021E-8
1.1008999E+1	-7.0027070E-8
1.1009999E+1	-7.0027028E-8
1.1011000E+1	-7.0027014E-8
1.1011999E+1	-7.0026999E-8
1.1013000E+1	-7.0026772E-8
1.1013999E+1	-7.0026552E-8
1.1014999E+1	-7.0026402E-8
1.1015999E+1	-7.0026758E-8
1.1016999E+1	-7.0026900E-8
1.1018000E+1	-7.0027092E-8
1.1018999E+1	-7.0027042E-8
1.1020000E+1	-7.0026900E-8
1.1020999E+1	-7.0026815E-8
1.1021999E+1	-7.0026672E-8
1.1022999E+1	-7.0026715E-8
1.1023999E+1	-7.0026957E-8
1.1025000E+1	-7.0027042E-8
1.1025999E+1	-7.0027092E-8
1.1026999E+1	-7.0026928E-8
1.1027999E+1	-7.0026807E-8
1.1028999E+1	-7.0026971E-8
1.1029999E+1	-7.0027284E-8
1.1030999E+1	-7.0027298E-8
1.1032000E+1	-7.0027127E-8
1.1032999E+1	-7.0026942E-8
1.1033999E+1	-7.0026552E-8
1.1034999E+1	-7.0026580E-8
1.1035999E+1	-7.0026658E-8
1.1037000E+1	-7.0026587E-8
1.1037999E+1	-7.0026772E-8
1.1039000E+1	-7.0026886E-8
1.1039999E+1	-7.0026957E-8
1.1040999E+1	-7.0026999E-8
1.1041999E+1	-7.0027127E-8
1.1042999E+1	-7.0027099E-8
1.1044000E+1	-7.0026985E-8
1.1044999E+1	-7.0027141E-8
1.1046000E+1	-7.0027106E-8
1.1046999E+1	-7.0027099E-8
1.1047999E+1	-7.0027284E-8
1.1048999E+1	-7.0027163E-8
1.1049999E+1	-7.0027269E-8
1.1051000E+1	-7.0027085E-8
1.1051999E+1	-7.0026857E-8
1.1052999E+1	-7.0026893E-8
1.1053999E+1	-7.0026985E-8
1.1054999E+1	-7.0026879E-8
1.1055999E+1	-7.0027042E-8
1.1056999E+1	-7.0026843E-8
1.1058000E+1	-7.0026928E-8
1.1058999E+1	-7.0027205E-8
1.1059999E+1	-7.0027141E-8
1.1060999E+1	-7.0027028E-8
1.1061999E+1	-7.0027212E-8
1.1062999E+1	-7.0027262E-8
1.1063999E+1	-7.0027241E-8
1.1065000E+1	-7.0027355E-8
1.1065999E+1	-7.0027340E-8
1.1066999E+1	-7.0027326E-8
1.1067999E+1	-7.0027554E-8
1.1068999E+1	-7.0027653E-8
1.1070000E+1	-7.0027639E-8
1.1070999E+1	-7.0027703E-8
1.1072000E+1	-7.0027518E-8
1.1072999E+1	-7.0027284E-8
1.1073999E+1	-7.0027269E-8
1.1074999E+1	-7.0027241E-8
1.1075999E+1	-7.0027319E-8
1.1077000E+1	-7.0027269E-8
1.1077999E+1	-7.0027312E-8
1.1079000E+1	-7.0027419E-8
1.1079999E+1	-7.0027525E-8
1.1080999E+1	-7.0027610E-8
1.1081999E+1	-7.0027639E-8
1.1082999E+1	-7.0027632E-8
1.1084000E+1	-7.0027518E-8
1.1084999E+1	-7.0027198E-8
1.1085999E+1	-7.0027156E-8
1.1086999E+1	-7.0027255E-8
1.1087999E+1	-7.0027411E-8
1.1088999E+1	-7.0027454E-8
1.1089999E+1	-7.0027632E-8
1.1091000E+1	-7.0027589E-8
1.1091999E+1	-7.0027497E-8
1.1092999E+1	-7.0027511E-8
1.1093999E+1	-7.0027546E-8
1.1094999E+1	-7.0027454E-8
1.1095999E+1	-7.0027461E-8
1.1096999E+1	-7.0027639E-8
1.1098000E+1	-7.0027788E-8
1.1098999E+1	-7.0027909E-8
1.1099999E+1	-7.0027681E-8
1.1100999E+1	-7.0027767E-8
1.1101999E+1	-7.0027696E-8
1.1103000E+1	-7.0027582E-8
1.1103999E+1	-7.0027859E-8
1.1105000E+1	-7.0027845E-8
1.1105999E+1	-7.0027852E-8
1.1106999E+1	-7.0027873E-8
1.1107999E+1	-7.0027610E-8
1.1108999E+1	-7.0027440E-8
1.1110000E+1	-7.0027653E-8
1.1110999E+1	-7.0027824E-8
1.1112000E+1	-7.0027639E-8
1.1112999E+1	-7.0027824E-8
1.1113999E+1	-7.0027212E-8
1.1114999E+1	-7.0027141E-8
1.1115999E+1	-7.0027319E-8
1.1117000E+1	-7.0027284E-8
1.1117999E+1	-7.0027667E-8
1.1118999E+1	-7.0028058E-8
1.1119999E+1	-7.0027653E-8
1.1120999E+1	-7.0027582E-8
1.1121999E+1	-7.0027696E-8
1.1122999E+1	-7.0027518E-8
1.1124000E+1	-7.0027852E-8
1.1124999E+1	-7.0027838E-8
1.1125999E+1	-7.0027866E-8
1.1126999E+1	-7.0027824E-8
1.1127999E+1	-7.0027887E-8
1.1128999E+1	-7.0027859E-8
1.1129999E+1	-7.0028058E-8
1.1131000E+1	-7.0028115E-8
1.1131999E+1	-7.0027724E-8
1.1132999E+1	-7.0027689E-8
1.1133999E+1	-7.0027610E-8
1.1134999E+1	-7.0027440E-8
1.1136000E+1	-7.0027738E-8
1.1136999E+1	-7.0027546E-8
1.1138000E+1	-7.0027468E-8
1.1138999E+1	-7.0027525E-8
1.1139999E+1	-7.0027518E-8
1.1140999E+1	-7.0027795E-8
1.1141999E+1	-7.0027923E-8
1.1143000E+1	-7.0027909E-8
1.1143999E+1	-7.0027568E-8
1.1145000E+1	-7.0027347E-8
1.1145999E+1	-7.0027333E-8
1.1146999E+1	-7.0027312E-8
1.1147999E+1	-7.0027426E-8
1.1148999E+1	-7.0027248E-8
1.1150000E+1	-7.0027340E-8
1.1150999E+1	-7.0027525E-8
1.1151999E+1	-7.0027326E-8
1.1152999E+1	-7.0027390E-8
1.1153999E+1	-7.0027014E-8
1.1154999E+1	-7.0026758E-8
1.1155999E+1	-7.0026871E-8
1.1157000E+1	-7.0027006E-8
1.1157999E+1	-7.0027042E-8
1.1158999E+1	-7.0027355E-8
1.1159999E+1	-7.0027347E-8
1.1160999E+1	-7.0027355E-8
1.1162000E+1	-7.0027177E-8
1.1162999E+1	-7.0027127E-8
1.1164000E+1	-7.0027255E-8
1.1164999E+1	-7.0027340E-8
1.1165999E+1	-7.0027305E-8
1.1166999E+1	-7.0027134E-8
1.1167999E+1	-7.0027141E-8
1.1169000E+1	-7.0027028E-8
1.1169999E+1	-7.0027191E-8
1.1171000E+1	-7.0027227E-8
1.1171999E+1	-7.0027326E-8
1.1172999E+1	-7.0027284E-8
1.1173999E+1	-7.0027049E-8
1.1174999E+1	-7.0026957E-8
1.1176000E+1	-7.0026722E-8
1.1176999E+1	-7.0026758E-8
1.1177999E+1	-7.0026829E-8
1.1178999E+1	-7.0026978E-8
1.1179999E+1	-7.0027141E-8
1.1180999E+1	-7.0027106E-8
1.1181999E+1	-7.0026942E-8
1.1183000E+1	-7.0027099E-8
1.1183999E+1	-7.0027042E-8
1.1184999E+1	-7.0027113E-8
1.1185999E+1	-7.0027298E-8
1.1186999E+1	-7.0027241E-8
1.1187999E+1	-7.0027191E-8
1.1188999E+1	-7.0027127E-8
1.1190000E+1	-7.0026985E-8
1.1190999E+1	-7.0026921E-8
1.1191999E+1	-7.0026942E-8
1.1192999E+1	-7.0027028E-8
1.1193999E+1	-7.0026800E-8
1.1195000E+1	-7.0026502E-8
1.1195999E+1	-7.0026296E-8
1.1197000E+1	-7.0026189E-8
1.1197999E+1	-7.0026260E-8
1.1198999E+1	-7.0026744E-8
1.1199999E+1	-7.0026658E-8
1.1200999E+1	-7.0026573E-8
1.1202000E+1	-7.0026772E-8
1.1202999E+1	-7.0026516E-8
1.1204000E+1	-7.0026537E-8
1.1204999E+1	-7.0026758E-8
1.1205999E+1	-7.0026772E-8
1.1206999E+1	-7.0026836E-8
1.1207999E+1	-7.0026815E-8
1.1209000E+1	-7.0026466E-8
1.1209999E+1	-7.0026488E-8
1.1210999E+1	-7.0026701E-8
1.1211999E+1	-7.0026580E-8
1.1212999E+1	-7.0026431E-8
1.1213999E+1	-7.0026204E-8
1.1214999E+1	-7.0026175E-8
1.1216000E+1	-7.0026346E-8
1.1216999E+1	-7.0026445E-8
1.1217999E+1	-7.0026417E-8
1.1218999E+1	-7.0026246E-8
1.1219999E+1	-7.0026104E-8
1.1220999E+1	-7.0026175E-8
1.1221999E+1	-7.0026516E-8
1.1223000E+1	-7.0026566E-8
1.1223999E+1	-7.0026651E-8
1.1224999E+1	-7.0026694E-8
1.1225999E+1	-7.0026836E-8
1.1226999E+1	-7.0026658E-8
1.1228000E+1	-7.0026672E-8
1.1228999E+1	-7.0026623E-8
1.1230000E+1	-7.0026687E-8
1.1230999E+1	-7.0026758E-8
1.1231999E+1	-7.0026189E-8
1.1232999E+1	-7.0026260E-8
1.1233999E+1	-7.0026616E-8
1.1235000E+1	-7.0026559E-8
1.1235999E+1	-7.0026474E-8
1.1237000E+1	-7.0026417E-8
1.1237999E+1	-7.0026346E-8
1.1238999E+1	-7.0026665E-8
1.1239999E+1	-7.0026857E-8
1.1240999E+1	-7.0026729E-8
1.1242000E+1	-7.0026829E-8
1.1242999E+1	-7.0026616E-8
1.1243999E+1	-7.0026417E-8
1.1244999E+1	-7.0026516E-8
1.1245999E+1	-7.0026786E-8
1.1246999E+1	-7.0026843E-8
1.1247999E+1	-7.0026751E-8
1.1249000E+1	-7.0026502E-8
1.1249999E+1	-7.0026388E-8
1.1250999E+1	-7.0026516E-8
1.1251999E+1	-7.0026431E-8
1.1252999E+1	-7.0026644E-8
1.1253999E+1	-7.0026651E-8
1.1254999E+1	-7.0026680E-8
1.1256000E+1	-7.0026417E-8
1.1256999E+1	-7.0026175E-8
1.1257999E+1	-7.0026488E-8
1.1258999E+1	-7.0026601E-8
1.1259999E+1	-7.0026459E-8
1.1261000E+1	-7.0026672E-8
1.1261999E+1	-7.0026637E-8
1.1263000E+1	-7.0026630E-8
1.1263999E+1	-7.0026687E-8
1.1264999E+1	-7.0026658E-8
1.1265999E+1	-7.0026815E-8
1.1266999E+1	-7.0026800E-8
1.1268000E+1	-7.0026566E-8
1.1268999E+1	-7.0026388E-8
1.1270000E+1	-7.0026722E-8
1.1270999E+1	-7.0026758E-8
1.1271999E+1	-7.0026545E-8
1.1272999E+1	-7.0026623E-8
1.1273999E+1	-7.0026701E-8
1.1275000E+1	-7.0026687E-8
1.1275999E+1	-7.0026587E-8
1.1276999E+1	-7.0026630E-8
1.1277999E+1	-7.0026601E-8
1.1278999E+1	-7.0026658E-8
1.1279999E+1	-7.0026616E-8
1.1280999E+1	-7.0026879E-8
1.1282000E+1	-7.0027113E-8
1.1282999E+1	-7.0026800E-8
1.1283999E+1	-7.0026744E-8
1.1284999E+1	-7.0026658E-8
1.1285999E+1	-7.0026658E-8
1.1286999E+1	-7.0026758E-8
1.1287999E+1	-7.0026985E-8
1.1289000E+1	-7.0026864E-8
1.1289999E+1	-7.0026630E-8
1.1290999E+1	-7.0026729E-8
1.1291999E+1	-7.0026729E-8
1.1292999E+1	-7.0026701E-8
1.1294000E+1	-7.0026914E-8
1.1294999E+1	-7.0026964E-8
1.1296000E+1	-7.0026815E-8
1.1296999E+1	-7.0026665E-8
1.1297999E+1	-7.0026687E-8
1.1298999E+1	-7.0026857E-8
1.1299999E+1	-7.0026957E-8
1.1301000E+1	-7.0027099E-8
1.1301999E+1	-7.0027255E-8
1.1302999E+1	-7.0027106E-8
1.1303999E+1	-7.0026942E-8
1.1304999E+1	-7.0027063E-8
1.1305999E+1	-7.0027141E-8
1.1306999E+1	-7.0027141E-8
1.1308000E+1	-7.0027085E-8
1.1308999E+1	-7.0026857E-8
1.1309999E+1	-7.0026857E-8
1.1310999E+1	-7.0027042E-8
1.1311999E+1	-7.0027539E-8
1.1312999E+1	-7.0027426E-8
1.1313999E+1	-7.0027525E-8
1.1315000E+1	-7.0027319E-8
1.1315999E+1	-7.0027170E-8
1.1316999E+1	-7.0027205E-8
1.1317999E+1	-7.0027326E-8
1.1318999E+1	-7.0027440E-8
1.1320000E+1	-7.0027092E-8
1.1320999E+1	-7.0027070E-8
1.1322000E+1	-7.0027362E-8
1.1322999E+1	-7.0027440E-8
1.1323999E+1	-7.0027269E-8
1.1324999E+1	-7.0027333E-8
1.1325999E+1	-7.0027497E-8
1.1327000E+1	-7.0027639E-8
1.1327999E+1	-7.0027539E-8
1.1329000E+1	-7.0027625E-8
1.1329999E+1	-7.0027383E-8
1.1330999E+1	-7.0027383E-8
1.1331999E+1	-7.0027617E-8
1.1332999E+1	-7.0027639E-8
1.1334000E+1	-7.0027788E-8
1.1334999E+1	-7.0027788E-8
1.1335999E+1	-7.0027617E-8
1.1336999E+1	-7.0027426E-8
1.1337999E+1	-7.0027269E-8
1.1338999E+1	-7.0027511E-8
1.1339999E+1	-7.0027554E-8
1.1341000E+1	-7.0027554E-8
1.1341999E+1	-7.0027589E-8
1.1342999E+1	-7.0027582E-8
1.1343999E+1	-7.0027497E-8
1.1344999E+1	-7.0027504E-8
1.1345999E+1	-7.0027681E-8
1.1346999E+1	-7.0027710E-8
1.1348000E+1	-7.0027767E-8
1.1348999E+1	-7.0027667E-8
1.1349999E+1	-7.0027610E-8
1.1350999E+1	-7.0027525E-8
1.1351999E+1	-7.0027326E-8
1.1353000E+1	-7.0027269E-8
1.1353999E+1	-7.0027369E-8
1.1355000E+1	-7.0027525E-8
1.1355999E+1	-7.0027596E-8
1.1356999E+1	-7.0027518E-8
1.1357999E+1	-7.0027326E-8
1.1358999E+1	-7.0027440E-8
1.1360000E+1	-7.0027255E-8
1.1360999E+1	-7.0027376E-8
1.1362000E+1	-7.0027468E-8
1.1362999E+1	-7.0027639E-8
1.1363999E+1	-7.0027696E-8
1.1364999E+1	-7.0027575E-8
1.1365999E+1	-7.0027490E-8
1.1367000E+1	-7.0027198E-8
1.1367999E+1	-7.0027497E-8
1.1368999E+1	-7.0027625E-8
1.1369999E+1	-7.0027689E-8
1.1370999E+1	-7.0027610E-8
1.1371999E+1	-7.0027212E-8
1.1372999E+1	-7.0027184E-8
1.1374000E+1	-7.0027468E-8
1.1374999E+1	-7.0027482E-8
1.1375999E+1	-7.0027376E-8
1.1376999E+1	-7.0027326E-8
1.1377999E+1	-7.0027177E-8
1.1378999E+1	-7.0027284E-8
1.1379999E+1	-7.0027554E-8
1.1381000E+1	-7.0027546E-8
1.1381999E+1	-7.0027511E-8
1.1382999E+1	-7.0027390E-8
1.1383999E+1	-7.0027227E-8
1.1384999E+1	-7.0027426E-8
1.1386000E+1	-7.0027511E-8
1.1386999E+1	-7.0027639E-8
1.1388000E+1	-7.0027816E-8
1.1388999E+1	-7.0027568E-8
1.1389999E+1	-7.0027617E-8
1.1390999E+1	-7.0027497E-8
1.1391999E+1	-7.0027369E-8
1.1393000E+1	-7.0027454E-8
1.1393999E+1	-7.0027639E-8
1.1395000E+1	-7.0027568E-8
1.1395999E+1	-7.0027362E-8
1.1396999E+1	-7.0027411E-8
1.1397999E+1	-7.0027482E-8
1.1398999E+1	-7.0027404E-8
1.1400000E+1	-7.0027511E-8
1.1400999E+1	-7.0027632E-8
1.1401999E+1	-7.0027497E-8
1.1402999E+1	-7.0027298E-8
1.1403999E+1	-7.0027347E-8
1.1404999E+1	-7.0027220E-8
1.1405999E+1	-7.0027113E-8
1.1407000E+1	-7.0027312E-8
1.1407999E+1	-7.0027369E-8
1.1408999E+1	-7.0027497E-8
1.1409999E+1	-7.0027447E-8
1.1410999E+1	-7.0027205E-8
1.1411999E+1	-7.0027397E-8
1.1412999E+1	-7.0027326E-8
1.1414000E+1	-7.0027241E-8
1.1414999E+1	-7.0027411E-8
1.1415999E+1	-7.0027482E-8
1.1416999E+1	-7.0027305E-8
1.1417999E+1	-7.0027120E-8
1.1419000E+1	-7.0027092E-8
1.1419999E+1	-7.0027006E-8
1.1421000E+1	-7.0026907E-8
1.1421999E+1	-7.0026928E-8
1.1422999E+1	-7.0026843E-8
1.1423999E+1	-7.0026850E-8
1.1424999E+1	-7.0026822E-8
1.1426000E+1	-7.0026758E-8
1.1426999E+1	-7.0026857E-8
1.1427999E+1	-7.0027014E-8
1.1428999E+1	-7.0026992E-8
1.1429999E+1	-7.0026942E-8
1.1430999E+1	-7.0027099E-8
1.1431999E+1	-7.0026800E-8
1.1433000E+1	-7.0026715E-8
1.1433999E+1	-7.0026900E-8
1.1434999E+1	-7.0026971E-8
1.1435999E+1	-7.0027106E-8
1.1436999E+1	-7.0027085E-8
1.1437999E+1	-7.0026864E-8
1.1438999E+1	-7.0026829E-8
1.1440000E+1	-7.0026971E-8
1.1440999E+1	-7.0027070E-8
1.1441999E+1	-7.0027085E-8
1.1442999E+1	-7.0026601E-8
1.1443999E+1	-7.0026744E-8
1.1444999E+1	-7.0026985E-8
1.1445999E+1	-7.0027049E-8
1.1447000E+1	-7.0026971E-8
1.1447999E+1	-7.0026942E-8
1.1448999E+1	-7.0026772E-8
1.1449999E+1	-7.0026573E-8
1.1450999E+1	-7.0026658E-8
1.1452000E+1	-7.0026736E-8
1.1452999E+1	-7.0026502E-8
1.1454000E+1	-7.0026729E-8
1.1454999E+1	-7.0026829E-8
1.1455999E+1	-7.0026793E-8
1.1456999E+1	-7.0026744E-8
1.1457999E+1	-7.0026530E-8
1.1459000E+1	-7.0026658E-8
1.1459999E+1	-7.0026672E-8
1.1460999E+1	-7.0026658E-8
1.1461999E+1	-7.0026744E-8
1.1462999E+1	-7.0026935E-8
1.1463999E+1	-7.0026758E-8
1.1464999E+1	-7.0026672E-8
1.1466000E+1	-7.0026701E-8
1.1466999E+1	-7.0026672E-8
1.1467999E+1	-7.0026957E-8
1.1468999E+1	-7.0026793E-8
1.1469999E+1	-7.0026871E-8
1.1470999E+1	-7.0026907E-8
1.1471999E+1	-7.0026402E-8
1.1473000E+1	-7.0026296E-8
1.1473999E+1	-7.0026481E-8
1.1474999E+1	-7.0026672E-8
1.1475999E+1	-7.0026935E-8
1.1476999E+1	-7.0026687E-8
1.1477999E+1	-7.0026601E-8
1.1478999E+1	-7.0026701E-8
1.1480000E+1	-7.0026559E-8
1.1480999E+1	-7.0026687E-8
1.1481999E+1	-7.0026516E-8
1.1482999E+1	-7.0026545E-8
1.1483999E+1	-7.0026587E-8
1.1485000E+1	-7.0026253E-8
1.1485999E+1	-7.0026267E-8
1.1487000E+1	-7.0026360E-8
1.1487999E+1	-7.0026580E-8
1.1488999E+1	-7.0026601E-8
1.1489999E+1	-7.0026616E-8
1.1490999E+1	-7.0026537E-8
1.1492000E+1	-7.0026374E-8
1.1492999E+1	-7.0026246E-8
1.1493999E+1	-7.0026161E-8
1.1494999E+1	-7.0026260E-8
1.1495999E+1	-7.0026445E-8
1.1496999E+1	-7.0026360E-8
1.1497999E+1	-7.0026360E-8
1.1499000E+1	-7.0026232E-8
1.1499999E+1	-7.0026211E-8
1.1500999E+1	-7.0026267E-8
1.1501999E+1	-7.0026559E-8
1.1502999E+1	-7.0026871E-8
1.1503999E+1	-7.0026729E-8
1.1504999E+1	-7.0026779E-8
1.1506000E+1	-7.0026672E-8
1.1506999E+1	-7.0026488E-8
1.1507999E+1	-7.0026587E-8
1.1508999E+1	-7.0026587E-8
1.1509999E+1	-7.0026978E-8
1.1511000E+1	-7.0027198E-8
1.1511999E+1	-7.0026829E-8
1.1513000E+1	-7.0026552E-8
1.1513999E+1	-7.0026644E-8
1.1514999E+1	-7.0026744E-8
1.1515999E+1	-7.0026985E-8
1.1516999E+1	-7.0027255E-8
1.1518000E+1	-7.0027099E-8
1.1518999E+1	-7.0026900E-8
1.1520000E+1	-7.0026829E-8
1.1520999E+1	-7.0026616E-8
1.1521999E+1	-7.0026822E-8
1.1522999E+1	-7.0026900E-8
1.1523999E+1	-7.0026928E-8
1.1525000E+1	-7.0026793E-8
1.1525999E+1	-7.0026559E-8
1.1526999E+1	-7.0026502E-8
1.1527999E+1	-7.0026815E-8
1.1528999E+1	-7.0026715E-8
1.1529999E+1	-7.0026786E-8
1.1530999E+1	-7.0026744E-8
1.1532000E+1	-7.0026644E-8
1.1532999E+1	-7.0026658E-8
1.1533999E+1	-7.0026772E-8
1.1534999E+1	-7.0026800E-8
1.1535999E+1	-7.0026559E-8
1.1536999E+1	-7.0026914E-8
1.1537999E+1	-7.0027021E-8
1.1539000E+1	-7.0026985E-8
1.1539999E+1	-7.0027184E-8
1.1540999E+1	-7.0027113E-8
1.1541999E+1	-7.0027163E-8
1.1542999E+1	-7.0027198E-8
1.1544000E+1	-7.0026665E-8
1.1544999E+1	-7.0026857E-8
1.1546000E+1	-7.0026871E-8
1.1546999E+1	-7.0027014E-8
1.1547999E+1	-7.0026985E-8
1.1548999E+1	-7.0026928E-8
1.1549999E+1	-7.0027056E-8
1.1551000E+1	-7.0027170E-8
1.1551999E+1	-7.0027212E-8
1.1552999E+1	-7.0027085E-8
1.1553999E+1	-7.0027092E-8
1.1554999E+1	-7.0027156E-8
1.1555999E+1	-7.0026985E-8
1.1556999E+1	-7.0027113E-8
1.1558000E+1	-7.0027099E-8
1.1558999E+1	-7.0027014E-8
1.1559999E+1	-7.0026715E-8
1.1560999E+1	-7.0026694E-8
1.1561999E+1	-7.0026985E-8
1.1562999E+1	-7.0027269E-8
1.1563999E+1	-7.0027447E-8
1.1565000E+1	-7.0027546E-8
1.1565999E+1	-7.0027113E-8
1.1566999E+1	-7.0026985E-8
1.1567999E+1	-7.0026850E-8
1.1568999E+1	-7.0026864E-8
1.1569999E+1	-7.0027227E-8
1.1570999E+1	-7.0027340E-8
1.1572000E+1	-7.0026957E-8
1.1572999E+1	-7.0026928E-8
1.1573999E+1	-7.0026950E-8
1.1574999E+1	-7.0026964E-8
1.1575999E+1	-7.0026957E-8
1.1577000E+1	-7.0027070E-8
1.1577999E+1	-7.0027141E-8
1.1579000E+1	-7.0027198E-8
1.1579999E+1	-7.0026921E-8
1.1580999E+1	-7.0026999E-8
1.1581999E+1	-7.0027411E-8
1.1582999E+1	-7.0027312E-8
1.1584000E+1	-7.0027198E-8
1.1584999E+1	-7.0027333E-8
1.1585999E+1	-7.0027291E-8
1.1586999E+1	-7.0027326E-8
1.1587999E+1	-7.0027497E-8
1.1588999E+1	-7.0027355E-8
1.1589999E+1	-7.0027333E-8
1.1591000E+1	-7.0027355E-8
1.1591999E+1	-7.0027539E-8
1.1592999E+1	-7.0027781E-8
1.1593999E+1	-7.0027390E-8
1.1594999E+1	-7.0027092E-8
1.1595999E+1	-7.0027212E-8
1.1596999E+1	-7.0027127E-8
1.1598000E+1	-7.0027134E-8
1.1598999E+1	-7.0027298E-8
1.1599999E+1	-7.0027362E-8
1.1600999E+1	-7.0027227E-8
1.1601999E+1	-7.0026978E-8
1.1602999E+1	-7.0026971E-8
1.1603999E+1	-7.0026950E-8
1.1605000E+1	-7.0027049E-8
1.1605999E+1	-7.0027426E-8
1.1606999E+1	-7.0027426E-8
1.1607999E+1	-7.0027539E-8
1.1608999E+1	-7.0027575E-8
1.1610000E+1	-7.0027653E-8
1.1610999E+1	-7.0027745E-8
1.1612000E+1	-7.0027625E-8
1.1612999E+1	-7.0027738E-8
1.1613999E+1	-7.0027802E-8
1.1614999E+1	-7.0027696E-8
1.1615999E+1	-7.0027681E-8
1.1617000E+1	-7.0027582E-8
1.1617999E+1	-7.0027454E-8
1.1618999E+1	-7.0027340E-8
1.1619999E+1	-7.0027426E-8
1.1620999E+1	-7.0027404E-8
1.1621999E+1	-7.0027482E-8
1.1622999E+1	-7.0027511E-8
1.1624000E+1	-7.0027340E-8
1.1624999E+1	-7.0027028E-8
1.1625999E+1	-7.0027333E-8
1.1626999E+1	-7.0027426E-8
1.1627999E+1	-7.0027383E-8
1.1628999E+1	-7.0027241E-8
1.1629999E+1	-7.0027497E-8
1.1631000E+1	-7.0027582E-8
1.1631999E+1	-7.0027582E-8
1.1632999E+1	-7.0027355E-8
1.1633999E+1	-7.0027241E-8
